price,location,brand,model,km_driven,vehicle_type,engine_capacity,origin,age,brand_model,description,xe_zin,xe_da_thay_doi,xe_co,xe_pkl,xe_chinh_chu,xe_nang_cap,log_km,km_per_year,vehicle_type_num,engine_capacity_num,origin_num,is_outlier,cluster,cluster_label
17.0,Quận Tân Phú,Suzuki,other,20000,Tay ga,50 - 100 cc,Nhật Bản,10,Suzuki other,suzuki magic ii tay ga chính chủ chaly cafe racer suzuki magic ii chính chủ tay ga xe nhập nhật bản ii kính đầu tròn xịn hơn bản i chuyển nhà dư xe hết đam mê giá bán nhanh em này cho ai đồng điệu tâm hồn nghệ sĩ thích độc lạ máy móc chuẩn chỉ miễn hư vặt đề nhẹ là vọt tiếng nổ siêu sướng tai xe rất phổ biến ở nước ngoài rảnh ghé em thử thoải mái thiện chí tới mua nhanh gọn bớt thêm ạ,False,False,False,False,True,False,9.90353755128617,1818.1818181818182,1,1,2,False,8,Tay Ga - Chính Chủ (Không Zin)
9.0,Quận Tân Phú,Honda,Click,0,Tay ga,100 - 175 cc,Thái Lan,16,Honda Click,xe nhà không đi nên cần bass lại cho anh em xe nhà không đi nên cần bán lại cho anh em full ốc xalaya,False,False,False,False,False,False,0.0,0.0,1,0,4,False,6,Tay Ga - Mới/Ít Km
38.8,Quận Tân Phú,Honda,Vario,19000,Tay ga,100 - 175 cc,Other,5,Honda Vario,var var biển số thành phố c còn ủy quyền máy nồi bô êm ái nhẹ đầu chao nguyên bản e bán hổ trợ góp bao nợ xấu chứng minh thu nhập đc là bao đậu,True,False,False,False,False,False,9.852246888342531,3166.6666666666665,1,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
23.0,Quận Tân Phú,RebelUSA,Rebell,1000,Tay côn/Moto,100 - 175 cc,Mỹ,13,RebelUSA Rebell,rebell độ xe hiếm trả giá thoải mái do dư dùng không sử dụng liên hệ để liên hệ mua xe hoặc,False,False,True,False,False,True,6.90875477931522,71.42857142857143,0,0,1,False,5,Tay Ga - Đã Nâng Cấp
8.5,Quận Tân Phú,Honda,Lead,200,Tay ga,100 - 175 cc,Other,13,Honda Lead,cần bán xe lead còn mới rất mới xe màu đỏ còn mới rất mới bóng loáng có giấy tờ đầy đủ,False,False,False,False,False,False,5.303304908059076,14.285714285714286,1,0,3,False,6,Tay Ga - Mới/Ít Km
28.0,Quận Tân Phú,Honda,Lead,48000,Tay ga,100 - 175 cc,Việt Nam,7,Honda Lead,bán xe tay ga honda lee mình cần bán xe tay ga hiệu lee do con xuất cảnh lao động không có nhu cầu sử dụng ace có cần mua xe chính chủ hay liên hệ mình nha,False,False,False,False,True,False,10.778977123006351,6000.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
40.0,Quận Tân Phú,Yamaha,Exciter,10000,Xe số,100 - 175 cc,Việt Nam,15,Yamaha Exciter,exciter ctd s a zd exciter ctd s a zd ống xả êm ái đít nguyên bản bao anh em thợ xe thầy chẻ máy ra coi dàn áo sạch sẽ leng rất mới anh em mua về chủ cần đổ xăng là chạy kí giấy sang tên uỷ quyền nốt nhạc giá em bán x lớn fixx mạnh cho anh em có nhu cầu liên hệ,True,False,False,False,False,False,9.210440366976517,625.0,2,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
29.99999,Quận Tân Phú,Honda,CBR,10000,Tay côn/Moto,100 - 175 cc,Other,6,Honda CBR,trùm mên cần bán xe cbr nguyên bản tặng kèm bô aka xe trùm mền xuất xứ indo dung tích chính chủ xe có sẵn bô độ xe nghe ấm tặng kèm bô nguyên bản giá cả có thể thương lượng,True,False,False,False,True,True,9.210440366976517,1428.5714285714287,0,0,3,False,5,Tay Ga - Đã Nâng Cấp
11.5,Quận Tân Phú,Honda,Vision,14000,Tay ga,100 - 175 cc,Việt Nam,11,Honda Vision,bán xe vision bán xe vision động cơ êm ái ái nguyên bản ít hao xăng xem xe quận tân phú mua bán viết giấy tay bao tranh chấp,True,False,False,False,False,False,9.546884034617925,1166.6666666666667,1,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
33.0,Quận Tân Phú,Honda,PCX,15000,Tay ga,100 - 175 cc,Việt Nam,8,Honda PCX,honda honda pcx đã sử dụng nữ chạy kỹ động cơ êm ái ái xe chính chủ biển số tphcm,False,False,False,False,True,False,9.61587214452889,1666.6666666666667,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
17.8,Quận Tân Phú,Suzuki,Satria,23000,Tay côn/Moto,100 - 175 cc,Other,6,Suzuki Satria,satria biển số thành phố xe nguyên bản áo liền lạc bao rất mới dư xe mình bán lại con satria máy móc không phải bàn luôn nguyên bản chuẩn đét thì thầm quãng đường không máy bóc êm ái mạnh giấy tờ giấy đăng ký xe đầy đủ biển số sài gòn bao tranh chấp mua bán viết giấy mua bán bao tranh chấp dàn áo đen bóng nguyên con còn mới đẹp rất mới không vết trầy ốc titan linh tinh cổ bô lớn a e thiện chí qa test trực tiếp sẽ rõ mình không muốn nói quá mất thời gian cả hai bên bớt chút lộc cho a e thiện chí mua,True,False,False,False,False,False,10.043292972227004,3285.714285714286,0,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
26.0,Quận Tân Phú,Honda,Sonic,20000,Tay côn/Moto,100 - 175 cc,Other,8,Honda Sonic,sonic máy nguyên bản êm ái kiểng nhẹ xe sạch sẻ hổ trợ góp đủ t trả trước từ triệu góp bao nợ xấu,True,False,False,False,False,False,9.90353755128617,2222.222222222222,0,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
33.5,Quận Tân Phú,Yamaha,other,1874,Tay côn/Moto,100 - 175 cc,Việt Nam,15,Yamaha other,bán xe yamaha tw yamaha tw tình trạng còn chạy tốt chưa từng hư và chỉ lắp đặt thêm phụ tùng đắt tiền bán xe vì cần mua xe mới,False,False,False,False,False,False,7.536363938404511,117.125,0,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
11.5,Quận Tân Phú,Honda,Vision,20000,Tay ga,100 - 175 cc,Việt Nam,11,Honda Vision,bán xe vision màu hồng dư dùng bán xe vision màu hồng mua bán viết giấy tay bao tranh chấp xem xe quận tân phú,False,False,False,False,False,False,9.90353755128617,1666.6666666666667,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
14.0,Quận Tân Phú,Piaggio,Zip,12000,Tay ga,50 - 100 cc,Other,11,Piaggio Zip,cần bán xe zip chính chủ dư xe không sd khuyến mãi xe ý biển tp hcm xe đi kỹ do dư khoing sử dụng nên bán,False,False,False,False,True,False,9.392745258631441,1000.0,1,1,3,False,8,Tay Ga - Chính Chủ (Không Zin)
12.5,Quận Tân Phú,Honda,Vision,57,Tay ga,100 - 175 cc,Nhật Bản,13,Honda Vision,vision đăng ký biển số thành phố bán dùm cho chị dâu chiếc xe vision biển số thành phố xe ngoại hình còn mới đẹp xe lướt xe trùm mền nhiều hơn đi vì nhà có xe ô tô động cơ êm ái ái ru tay gas nhẹ hệ thống đề đèn kèn kim xăng hoạt động chạy tốt mới thay cặp giỏ xe mới bình nhớt mới xe giấy tờ đầy đủ viết giấy mua bán bao tranh chấp tại nhà kèm căn cước công dân và giấy đăng ký xe gốc giá thương lượng xem xe quận tân phú,False,False,False,False,False,False,4.060443010546419,4.071428571428571,1,0,2,False,6,Tay Ga - Mới/Ít Km
57.0,Quận Tân Phú,Piaggio,Vespa,4500,Tay ga,100 - 175 cc,Other,4,Piaggio Vespa,xe vespa sprint abs mình thanh lý gấp xe vespa sprint abs chủ kí sang tên ngay biển d tân phú máy nguyên bản êm ái cực kì chất ngoại hình có trầy nhẹ giá tiền triệu triệu anh em thương lượng chỉ bán cho người mua về sử dụng cò lái cảm ơn ạ zalo mình nhé,True,False,False,False,False,False,8.412054873292933,900.0,1,0,3,False,9,Tay Ga - Zin (Không Chính Chủ)
5.8,Quận Tân Phú,Yamaha,Nouvo,25000,Tay ga,100 - 175 cc,Việt Nam,15,Yamaha Nouvo,cần bán novo chính chủ bs tp cần bán novo máy còn nguyên bản chưa làm dầu động cơ êm ái ái mạnh ace cần mua xin liên hệ xe chinh chủ,True,False,False,False,True,False,10.12667110305036,1562.5,1,0,6,False,2,Tay Ga Zin - Chính Chủ
20.0,Quận Tân Phú,Yamaha,Exciter,1,Tay côn/Moto,100 - 175 cc,Việt Nam,11,Yamaha Exciter,zz máy mới làm biển số thành phố chính chủ bao mạnh ok ok,False,True,False,False,True,False,0.6931471805599453,0.08333333333333333,0,0,6,False,6,Tay Ga - Mới/Ít Km
32.0,Quận Tân Phú,Honda,Air Blade,890,Tay ga,100 - 175 cc,Việt Nam,3,Honda Air Blade,cần bán a phạm văn xảo phường phú thọ hoà quận tân phú,False,False,False,False,False,False,6.792344427470809,222.5,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
7.5,Quận Tân Phú,Honda,Blade,1000,Tay ga,100 - 175 cc,Việt Nam,17,Honda Blade,air blade máy móc êm ái ru nhà mình còn dư một chiếc xe air blade đời anh em nào cần liên hệ mình ra đi cho em nó nhanh gọn lẹ đời xe xe máy móc êm ái ru xe như hình vì xe cũ nên ra đi nhanh chóng,False,False,False,False,False,False,6.90875477931522,55.55555555555556,1,0,6,False,10,Tay Ga Phổ Thông - Đại Trà
40.0,Quận Tân Phú,Honda,Air Blade,70000,Tay ga,100 - 175 cc,Thái Lan,16,Honda Air Blade,air blade thái fi c cá nhân lên đời cần bán air blade thái fi c xe nhà sử dụng kỹ chưa rớt đầu xe êm ái ngọt đẳng cấp hơn air blade viet nam rất nhiều vỏ michiline êm ái ace cần sử dụng thì liên hệ e xe c cảm ơn,True,False,False,False,False,False,11.156264806643742,4117.64705882353,1,0,4,False,9,Tay Ga - Zin (Không Chính Chủ)
72.5,Quận Tân Phú,Honda,SH,37492,Tay ga,100 - 175 cc,Việt Nam,6,Honda SH,honda sh i abs úp full áo ý máy móc nguyên nguyên bản thông số kỹ thuật honda honda sh i abs khối lượng bản thân không kích thước dài x rộng x cao mm x mm x mm chiều dài cơ sở mm độ xe cao yên mm khoảng sáng gầm xe mm dung tích bình xăng lít kích cỡ lốp trước sau trước m c phường sau m c phường hệ thống giảm xóc trước ống lồng giảm chấn thủy lực sau lò xo trụ đôi giảm chấn thủy lực loại động cơ xăng kỳ xi lanh làm mát bằng dung dịch dung tích xy lanh chính chủ công suất tối đa mã lực tại vòng phút mô men xoắn cực đại nm tại vòng phút hệ thống truyền động dây đai tự động cvt hệ thống khởi động điện mức tiêu thụ nhiên liệu khoảng lít khuyến mãi tiêu chuẩn khí thải euro hệ thống phanh abs cho cả bánh trước và bánh sau,True,False,False,False,True,True,10.531909527867445,5356.0,1,0,6,False,5,Tay Ga - Đã Nâng Cấp
59.0,Quận Tân Phú,Honda,Click,40000,Tay ga,100 - 175 cc,Thái Lan,9,Honda Click,click thái đăng ký xe chính chủ nguyên nguyên bản click thái đăng ký xe chính chủ cần bán máy móc êm ái nguyên nguyên bản chưa chạm xe vừa dọn được tháng leng rất mới như xe em bán giá x triệu xem xe tại nhà tân phú hỗ trợ trả góp,True,False,False,False,True,True,10.596659732783579,4000.0,1,0,4,False,5,Tay Ga - Đã Nâng Cấp
55.0,Quận Tân Phú,Honda,SH,19910,Tay ga,100 - 175 cc,Other,19,Honda SH,honda sh nhập ý chính chủ bs sg trùm mền không khuyến mãi honda sh nhập ý xe trùm mền mới đi không khuyến mãi máy móc nguyên bản biển số sài gòn chính chủ đứng tên,True,False,False,False,True,False,9.899027621814035,995.5,1,0,3,False,2,Tay Ga Zin - Chính Chủ
18.5,Quận Tân Phú,Honda,Air Blade,29000,Tay ga,100 - 175 cc,Việt Nam,7,Honda Air Blade,airblade fi đèn led đời bản đặc biệt gđ có con air blade đèn led đời muốn bán máy móc nguyên bản êm ái ru chưa đụng chạm sửa chữa đi bao vọt xe bs sài gòn không c mua bán viết giấy mua bán bao tranh chấp nước sơn nguyên bản cả xe còn mới tinh ở ngoài còn mới đẹp như trong hình không khác gì anh chị thiện chí mua bớt chút đỉnh,True,True,False,False,False,False,10.275085591132715,3625.0,1,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
39.0,Quận Tân Phú,Honda,SH Mode,18000,Tay ga,100 - 175 cc,Việt Nam,7,Honda SH Mode,cần bán shmode khóa smasskey xe bao êm ái xe chính chủ ký liền xe đời chủ ít sử dụng như mới còn bộc keo,False,False,False,False,True,False,9.798182590890704,2250.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
25.3,Quận Tân Phú,Honda,Vision,15,Tay ga,100 - 175 cc,Việt Nam,5,Honda Vision,bán vision khóa smartkey đen nhám vision khóa smartkey đen nhám máy móc nguyên bản xe nhà sử dụng nên còn rất còn mới đẹp xe biển số tp xe ngay chủ kí giấy xem xe tại quận tân phú,True,False,False,False,True,False,2.772588722239781,2.5,1,0,6,False,6,Tay Ga - Mới/Ít Km
34.0,Quận Tân Phú,Honda,Future,1400,Xe số,100 - 175 cc,Việt Nam,0,Honda Future,kẹt tiền cần bán ạ nguyên nguyên bản xem xe sài gòn biển số an giang,True,False,False,False,False,False,7.244941546337007,1400.0,2,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
10.5,Quận Tân Phú,Honda,Chaly,5000,Xe số,50 - 100 cc,Thái Lan,1,Honda Chaly,bán xe chaly giấy tờ đầy đủ bán xe chaly mua mới có giấy tờ chính chủ biển sài gòn,False,False,False,False,True,False,8.517393171418904,2500.0,2,1,4,False,8,Tay Ga - Chính Chủ (Không Zin)
80.0,Quận Tân Phú,Honda,Click,3200,Tay ga,100 - 175 cc,Thái Lan,3,Honda Click,cần bán lại xe click chính chủ lớn tuổi rồi không hợp xe này nữa nên bán lại cho ace xài xe chạy êm ái vọt đi giữ kỉ ít trầy trụa mới đi đcj tháng thôi ai muốn mua xin liên hệ,False,False,False,False,True,False,8.071218539969863,800.0,1,0,4,False,8,Tay Ga - Chính Chủ (Không Zin)
8.5,Quận Tân Phú,Yamaha,Jupiter,50000,Xe số,100 - 175 cc,Thái Lan,20,Yamaha Jupiter,cần bán xe jupiter giấy tờ đầy đủ bao không tranh chấp còn thương lượng xe nhà sài máy đi êm ái ru,False,False,False,False,False,False,10.819798284210286,2380.9523809523807,2,0,4,False,1,Xe Số Cũ - Giá Rẻ
9.2,Quận Tân Phú,Yamaha,Jupiter,6868,Xe số,100 - 175 cc,Hàn Quốc,20,Yamaha Jupiter,ju gravita mx đ hàng hiếm êm ái rất mới mới nhà dư xe nên cần chuyển nhượng e máy jupiter gravita mx mới rất mới hàng hiếm xe trùm mền ít đi giấy tờ giấy đăng ký gd tại nhà nhanh gọn xe korea full chức năng bình đề mới nhẹ nhạy thay mới ngày phiếu bảo hành t vận hành êm ái ái xe dành cho ace thiện chí có thể bớt chút thương lượng xem trực tiếp tại phước thái ninh phước ninh thuận,False,False,True,False,False,False,8.834773814213882,327.04761904761904,2,0,0,False,1,Xe Số Cũ - Giá Rẻ
19.0,Quận Tân Phú,RebelUSA,CDR,5000,Tay côn/Moto,100 - 175 cc,Đài Loan,3,RebelUSA CDR,xe rebel mini cdr chính chủ xe biển số tp hồ chí minh đời nhanh gọn em có giảm giá em ở tây ninh có ship xe cho anh chị em anh em xuống lấy xe em giảm giá thêm ạ liên hệ em,False,False,False,False,True,False,8.517393171418904,1250.0,0,0,7,False,8,Tay Ga - Chính Chủ (Không Zin)
25.0,Quận Tân Phú,Honda,Winner X,25000,Tay côn/Moto,100 - 175 cc,Việt Nam,3,Honda Winner X,winner x v chạy không khuyến mãi biển tỉnh xe nguyên nguyên bản bảo dưỡng định kỳ thay nhớt định kỳ đầy đủ,True,True,False,False,False,False,10.12667110305036,6250.0,0,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
7.0,Quận Tân Phú,Honda,Wave,10000,Xe số,100 - 175 cc,Other,23,Honda Wave,wave tàu xe dọn còn mới đẹp rất mới xem xe tân phú bán triệu có fixx giấy tờ đầy đủ,False,False,False,False,False,True,9.210440366976517,416.6666666666667,2,0,3,False,5,Tay Ga - Đã Nâng Cấp
35.999999,Quận Tân Phú,Honda,Future,9999,Xe số,100 - 175 cc,Việt Nam,15,Honda Future,xe future x fi đời hiếm xe chủ từ đầu chính chủ sử dụng kỹ lưỡng còn còn mới đẹp nguyên bản tiếp người thiện chí sđt chủ xe,True,False,True,False,True,False,9.210340371976184,624.9375,2,0,6,False,2,Tay Ga Zin - Chính Chủ
52.0,Quận Tân Phú,Honda,SH,3000,Tay ga,100 - 175 cc,Việt Nam,7,Honda SH,cần bán xe honda sh chính chủ cần bán xe honda sh chính chủ màu đỏ biển số tp,False,False,False,False,True,False,8.006700845440367,375.0,1,0,6,False,8,Tay Ga - Chính Chủ (Không Zin)
11.5,Quận Tân Phú,Yamaha,Sirius,333,Xe số,100 - 175 cc,Other,23,Yamaha Sirius,sirus đời đầu xe dọn kiển lên bánh năm x r máy móc điện đề ok mua bán uy quyền sang tên ok,False,False,False,False,False,True,5.811140992976701,13.875,2,0,3,False,5,Tay Ga - Đã Nâng Cấp
75.8,Quận Tân Phú,Honda,SH,17196,Tay ga,100 - 175 cc,Việt Nam,6,Honda SH,honda sh cbs đen nhám nguyên bản đời chủ máy nguyên bản v v honda sh cbs đen nhám nguyên bản đời chủ biển số thành phố đời chủ mua mới ủy quyền hay mua bán đều ok máy nguyên bản êm ái ru chất xe leng rất mới về đổ xăng dùng thôi ạ Lũy Bán Bích P Hiệp Tân Q Tân Phú Giao lưu trao đổi mọi loại xe Hổ trợ góp trực tiếp với cửa hàng đưa trước giá trị xe Hổ trợ trả góp qua ngân hàng Hổ trợ quẹt thẻ tín dụng Hổ trợ chuyễn đỗi trả góp từ thẻ tín dụng honda sh i honda sh i shvn shvn shvn shvn honda sh abs honda sh cbs honda sh cbs honda sh abs honda sh abs vominhhau mua ban xe toan dien Hau SH,True,False,False,False,False,False,9.752490228984199,2456.5714285714284,1,0,6,False,9,Tay Ga - Zin (Không Chính Chủ)
